1745838645.591		91688	44381	18	18409	28880	69663	33	6168	0	200
1745838645.583		102080	51473	9	19471	31127	74809	33	6168	0	200
1745838645.586		103357	48166	18	16824	38349	76297	33	6168	0	200
1745838645.597		98514	43773	9	17600	37132	71213	33	6168	0	200
1745838645.607		99859	39326	5	18410	42118	78852	33	6168	0	200
1745838645.601		107507	50157	20	18189	39141	80985	33	6168	0	200
1745838645.612		97753	42347	12	19399	35995	77653	33	6168	0	200
1745838645.617		94012	41789	12	16455	35756	75644	33	6168	0	200
1745838645.621		98198	43253	12	22178	32755	74105	33	6168	0	200
1745838645.637		85553	36984	8	19123	29438	65536	33	6168	0	200
1745838645.632		90538	35957	6	18986	35589	73654	33	6168	0	200
1745838645.626		99087	43605	10	16967	38505	80115	33	6168	0	200
1745838645.642		87282	33819	6	17310	36147	69964	33	6168	0	200
1745838645.646		84485	40861	10	20057	23557	61626	33	6168	0	200
1745838645.652		82983	35737	10	21500	25736	65267	33	6168	0	200
1745838645.662		79836	38118	10	21180	20528	59159	33	6168	0	200
1745838645.656		87418	36873	10	25821	24714	67561	33	6168	0	200
1745838645.667		81027	40644	10	22944	17429	60205	33	6168	0	200
1745838645.672		77288	39496	6	18906	18880	55197	33	6168	0	200
1745838645.676		76503	43024	10	28078	5391	49957	33	6168	0	200
1745838645.681		72223	40366	15	26292	5550	50324	33	6168	0	200
1745838645.691		73421	39878	10	30221	3312	53434	33	6168	0	200
1745838645.686		79460	44473	6	30674	4307	55669	33	6168	0	200
1745838645.697		77438	51036	8	20294	6100	48562	33	6168	0	200
1745838645.702		75344	46599	12	21587	7146	48315	33	6168	0	200
1745838645.712		71171	43480	12	22481	5198	46343	33	6168	0	200
1745838645.707		85036	55179	8	20317	9532	53507	33	6168	0	200
1745838645.717		76386	51500	14	20102	4770	49757	33	6168	0	200
1745838645.722		73939	48599	10	21580	3750	51490	33	6168	0	200
1745838645.727		74676	51293	9	17661	5713	49440	33	6168	0	200
1745838645.732		83002	53456	11	18467	11068	63319	33	6168	0	200
1745838645.736		82807	50184	11	17089	15523	61795	33	6168	0	200
1745838645.742		78949	45885	5	19615	13444	59047	33	6168	0	200
1745838645.747		78584	41800	10	18597	18177	57702	33	6168	0	200
1745838645.751		78535	40578	6	22847	15104	56245	33	6168	0	200
1745838645.756		76517	39694	13	20949	15861	57993	33	6168	0	200
1745838645.762		73458	42020	11	16778	14649	51337	33	6168	0	200
1745838645.767		69159	38475	13	16576	14095	50279	33	6168	0	200
1745838645.771		70672	43688	6	20581	6397	47069	33	6168	0	200
1745838645.776		82749	40787	12	18712	23238	60829	33	6168	0	200
1745838645.782		77569	38453	10	20040	19066	58628	33	6168	0	200
1745838645.787		72692	35160	6	18211	19315	55195	33	6168	0	200
1745838645.792		71686	38906	18	28303	4459	55489	33	6168	0	200
1745838645.796		69980	42327	19	22482	5152	48170	33	6168	0	200
1745838645.801		70983	39308	12	23119	8544	49563	33	6168	0	200
1745838645.807		76173	36964	10	32335	6864	57349	33	6168	0	200
1745838645.811		80156	48051	10	17523	14572	50419	33	6168	0	200
1745838645.816		77454	45118	8	19894	12434	51820	33	6168	0	200
1745838645.821		74859	40043	6	21329	13481	53527	33	6168	0	200
1745838645.827		82993	50381	5	23167	9440	49818	33	6168	0	200
1745838645.832		81940	49763	6	18955	13216	59647	33	6168	0	200
1745838645.836		80546	46856	14	17263	16413	58394	33	6168	0	200
1745838645.842		75003	42412	14	25236	7341	54364	33	6168	0	200
1745838645.852		74297	46122	13	19051	9111	53033	33	6168	0	200
1745838645.847		89306	52792	7	19958	16549	66024	33	6168	0	200
1745838645.857		79278	43496	6	19251	16525	55683	33	6168	0	200
1745838645.861		76981	39315	9	18954	18703	57295	33	6168	0	200
1745838645.867		77476	43014	5	20043	14414	51569	33	6168	0	200
1745838645.872		73163	37871	10	19876	15406	50609	33	6168	0	200
1745838645.876		70623	38409	5	21240	10969	51893	33	6168	0	200
1745838645.881		68301	38702	6	22654	6939	48361	33	6168	0	200
1745838645.886		69742	43681	5	19512	6544	49098	33	6168	0	200
1745838645.891		67818	40826	5	21837	5150	47398	33	6168	0	200
1745838645.897		64915	42180	17	20767	1951	42126	33	6168	0	200
1745838645.901		63271	41449	10	19549	2263	42808	33	6168	0	200
1745838645.907		63829	37561	10	20302	5956	44931	33	6168	0	200
1745838645.912		61072	35654	9	20161	5248	43110	33	6168	0	200
1745838645.916		60539	40258	11	18599	1671	40205	33	6168	0	200
1745838645.921		66780	41559	14	16504	8703	46441	33	6168	0	200
1745838645.926		66193	38937	13	18495	8748	45117	33	6168	0	200
1745838645.932		66780	43213	6	20251	3310	45390	33	6168	0	200
1745838645.937		64990	42324	5	19258	3403	44506	33	6168	0	200
1745838645.941		71515	42518	10	17288	11699	49484	33	6168	0	200
1745838645.947		66349	37149	11	17826	11363	49572	33	6168	0	200
1745838645.952		63174	36459	11	20334	6370	45516	33	6168	0	200
1745838645.957		65219	38822	12	17923	8462	44211	33	6168	0	200
1745838645.962		61790	34905	14	18806	8065	44277	33	6168	0	200
1745838645.967		58875	34574	6	20573	3722	40790	33	6168	0	200
1745838645.972		59881	37484	14	21434	949	38829	33	6168	0	200
1745838645.976		62760	37715	9	20181	4855	44088	33	6168	0	200
1745838645.982		58695	37781	16	17130	3768	40234	33	6168	0	200
1745838645.987		59695	35573	6	19490	4626	41107	33	6168	0	200
1745838645.992		63344	39122	15	19550	4657	41108	33	6168	0	200
1745838645.997		60320	37795	13	15683	6829	39238	33	6168	0	200
1745838646.002		64522	40330	9	20744	3439	44215	33	6168	0	200
1745838646.006		65719	38400	16	18670	8633	44510	33	6168	0	200
1745838646.012		62306	38549	15	18119	5623	41919	33	6168	0	200
1745838646.016		62143	36560	5	15861	9717	43305	33	6168	0	200
1745838646.021		65799	42074	12	17246	6467	41232	33	6168	0	200
1745838646.027		63112	37404	14	19596	6098	42922	33	6168	0	200
1745838646.031		63708	37940	14	17357	8397	44707	33	6168	0	200
1745838646.037		60732	32715	11	19357	8649	43542	33	6168	0	200
1745838646.042		62299	39070	8	16677	6544	44245	33	6168	0	200
1745838646.047		69880	37548	17	19921	12394	49339	33	6168	0	200
1745838646.052		68362	34826	6	17440	16090	50246	33	6168	0	200
1745838646.057		65575	36445	16	17741	11373	46085	33	6168	0	200
1745838646.061		66400	32724	7	17026	16643	49370	33	6168	0	200
1745838646.067		64054	37814	6	20236	5998	43337	33	6168	0	200
1745838646.072		66007	37325	10	17490	11182	46075	33	6168	0	200
1745838646.076		62552	36085	12	18706	7749	44012	33	6168	0	200
1745838646.080		59230	33608	11	16224	9387	42739	33	6168	0	200
1745838646.085		58389	36304	12	17908	4165	40735	33	6168	0	200
1745838646.091		65624	36217	8	16846	12553	47409	33	6168	0	200
1745838646.095		61159	35299	11	25522	327	41713	33	6168	0	200
1745838646.101		63048	38840	7	18730	5471	43493	33	6168	0	200
1745838646.106		66357	38204	9	19907	8237	44757	33	6168	0	200
1745838646.111		64109	38073	6	20753	5277	42750	33	6168	0	200
1745838646.115		67443	41255	17	18724	7447	41336	33	6168	0	200
1745838646.121		63793	37710	6	19833	6244	44338	33	6168	0	200
1745838646.126		65192	44318	13	17679	3182	38641	33	6168	0	200
1745838646.131		65521	43859	6	15747	5909	46565	33	6168	0	200
1745838646.135		68302	43684	6	18707	5905	47647	33	6168	0	200
1745838646.141		70235	38874	15	17715	13631	52953	33	6168	0	200
1745838646.146		66834	34493	5	17123	15213	50092	33	6168	0	200
1745838646.150		68058	37508	6	21788	8756	49804	33	6168	0	200
1745838646.155		65614	34577	5	21290	9742	47693	33	6168	0	200
1745838646.161		61828	37102	12	20396	4318	42332	33	6168	0	200
1745838646.166		58932	34602	93	20118	4119	40690	33	6168	0	200
1745838646.171		62856	38862	5	18389	5600	40379	33	6168	0	200
1745838646.176		68527	42390	6	19164	6967	43755	33	6168	0	200
1745838646.181		67617	40085	13	16503	11016	46587	33	6168	0	200
1745838646.185		65068	35986	13	19054	10015	44025	33	6168	0	200
1745838646.191		62361	37549	13	16204	8595	44862	33	6168	0	200
1745838646.195		65142	42732	11	15449	6950	45271	33	6168	0	200
1745838646.200		64291	40260	10	18279	5742	44372	33	6168	0	200
1745838646.205		63259	39689	5	15227	8338	46255	33	6168	0	200
1745838646.210		60007	34802	26	19201	5978	42959	33	6168	0	200
1745838646.215		59519	37770	13	17334	4402	40321	33	6168	0	200
1745838646.221		58184	34597	13	17701	5873	40554	33	6168	0	200
1745838646.225		55427	33796	12	16522	5097	36442	33	6168	0	200
1745838646.231		59567	36506	14	15996	7051	40454	33	6168	0	200
1745838646.236		57934	32956	6	19692	5280	41510	33	6168	0	200
1745838646.241		57339	34953	15	17055	5316	40078	33	6168	0	200
1745838646.246		59272	37593	46	19808	1825	39928	33	6168	0	200
1745838646.250		60910	33821	5	19293	7791	43511	33	6168	0	200
1745838646.256		56856	33409	11	19023	4413	40555	33	6168	0	200
1745838646.260		59352	33052	6	17892	8402	41584	33	6168	0	200
1745838646.266		61833	38007	5	19760	4061	41158	33	6168	0	200
1745838646.271		63294	37481	6	18851	6956	43563	33	6168	0	200
1745838646.275		62035	33724	5	18801	9505	43810	33	6168	0	200
1745838646.280		62117	34687	5	17953	9472	44425	33	6168	0	200
1745838646.285		64776	39191	6	17928	7651	44380	33	6168	0	200
1745838646.290		59951	34101	13	20816	5021	43857	33	6168	0	200
1745838646.295		59191	37713	6	20310	1162	37833	33	6168	0	200
1745838646.300		60478	38773	6	16577	5122	41665	33	6168	0	200
1745838646.305		62588	40136	7	17451	4994	40812	33	6168	0	200
1745838646.310		60741	35559	6	16982	8194	42565	33	6168	0	200
1745838646.315		60970	38384	10	16721	5855	39937	33	6168	0	200
1745838646.320		58607	35273	13	18097	5224	41380	33	6168	0	200
1745838646.325		61687	38119	11	15642	7915	43533	33	6168	0	200
1745838646.330		58074	34622	5	20260	3187	39443	33	6168	0	200
1745838646.335		57575	35450	6	17946	4173	40109	33	6168	0	200
1745838646.340		55052	33862	6	17128	4056	39204	33	6168	0	200
1745838646.345		56525	33564	6	16550	6405	38203	33	6168	0	200
1745838646.349		58248	37254	6	17411	3577	38374	33	6168	0	200
1745838646.355		58382	35952	6	15960	6464	37932	33	6168	0	200
1745838646.359		57835	34442	5	17333	6055	39502	33	6168	0	200
1745838646.365		61788	38390	6	18551	4841	43490	33	6168	0	200
1745838646.369		58752	35118	17	17350	6267	40702	33	6168	0	200
1745838646.374		58506	37247	6	16484	4769	39065	33	6168	0	200
1745838646.380		57470	35817	9	18894	2750	39536	33	6168	0	200
