1745846451.882		73285	38371	15	15455	19444	52495	33	6168	0	200
1745846451.901		59817	35759	9	17446	6603	43404	33	6168	0	200
1745846451.891		74181	49955	10	14910	9306	53582	33	6168	0	200
1745846451.911		61713	39167	10	18716	3820	41235	33	6168	0	200
1745846451.921		59989	33519	10	14932	11528	41650	33	6168	0	200
1745846451.931		64365	38199	6	22541	3619	44790	33	6168	0	200
1745846451.941		55283	34508	14	16702	4059	37086	33	6168	0	200
1745846451.951		64398	41108	20	17784	5486	40922	33	6168	0	200
1745846451.961		59837	39537	10	15224	5066	39914	33	6168	0	200
1745846451.971		62703	39177	11	19183	4332	44061	33	6168	0	200
1745846451.981		59583	33749	7	15454	10373	41242	33	6168	0	200
1745846451.991		62203	38958	12	22606	627	42190	33	6168	0	200
1745846452.001		59425	35451	9	19692	4273	42251	33	6168	0	200
1745846452.012		67624	41559	5	16907	9153	44201	33	6168	0	200
1745846452.022		59661	34704	6	19293	5658	39286	33	6168	0	200
1745846452.031		63692	39371	6	19999	4316	45911	33	6168	0	200
1745846452.041		56091	34713	8	18827	2543	36082	33	6168	0	200
1745846452.051		63842	39245	6	22632	1959	43035	33	6168	0	200
1745846452.062		70646	38858	6	19339	12443	49256	33	6168	0	200
1745846452.071		65296	42900	7	18503	3886	41821	33	6168	0	200
1745846452.081		59959	39253	14	19636	1056	39928	33	6168	0	200
1745846452.091		64212	41621	11	17685	4895	44858	33	6168	0	200
1745846452.101		59670	38710	12	19532	1416	39383	33	6168	0	200
1745846452.111		64428	39645	14	19551	5218	45920	33	6168	0	200
1745846452.121		64301	38672	10	15439	10180	44053	33	6168	0	200
1745846452.131		64458	39336	10	15049	10063	44152	33	6168	0	200
1745846452.141		64583	39438	10	20123	5012	43935	33	6168	0	200
1745846452.151		70529	39311	10	19787	11421	49999	33	6168	0	200
1745846452.161		63589	38996	10	22207	2376	42772	33	6168	0	200
1745846452.171		59718	39154	10	18962	1592	39258	33	6168	0	200
1745846452.181		63219	41498	6	17227	4488	40235	33	6168	0	200
1745846452.192		59380	38248	12	14816	6304	39711	33	6168	0	200
1745846452.201		63469	39858	14	19366	4231	45511	33	6168	0	200
1745846452.211		59458	38517	12	19923	1006	39524	33	6168	0	200
1745846452.221		60331	39382	11	19669	1269	40187	33	6168	0	200
1745846452.232		58979	37915	11	19495	1558	38372	33	6168	0	200
1745846452.241		64295	39498	11	19461	5325	43861	33	6168	0	200
1745846452.251		58981	37816	12	15642	5511	38805	33	6168	0	200
1745846452.261		63540	39295	6	20018	4221	43389	33	6168	0	200
1745846452.271		59226	37642	12	15378	6194	39366	33	6168	0	200
1745846452.282		62763	38771	8	18624	5360	42026	33	6168	0	200
1745846452.292		58610	32872	11	14473	11254	42457	33	6168	0	200
1745846452.301		59358	38315	11	19479	1553	40075	33	6168	0	200
1745846452.311		59482	35967	9	16492	7014	41160	33	6168	0	200
1745846452.331		54568	32091	12	16810	5655	37332	33	6168	0	200
1745846452.321		69081	44896	6	16801	7378	41747	33	6168	0	200
1745846452.341		62907	39505	6	19397	3999	40804	33	6168	0	200
1745846452.351		59629	32705	13	16663	10248	41973	33	6168	0	200
1745846452.361		70372	39405	10	18497	12460	50072	33	6168	0	200
1745846452.371		61157	32421	15	15742	12979	43755	33	6168	0	200
1745846452.380		66732	39467	13	20935	6317	47273	33	6168	0	200
1745846452.390		66329	44914	13	15516	5886	41658	33	6168	0	200
1745846452.400		61742	40756	8	19203	1775	39931	33	6168	0	200
1745846452.410		60400	40145	7	19094	1154	41577	33	6168	0	200
1745846452.420		61283	40260	6	19558	1459	41276	33	6168	0	200
